vendor_name,import_year,total_spend,num_transactions,num_categories,mean_approval_delay,mean_fulfillment_delay,anomaly_score,is_anomaly,pca_1,pca_2
BATEMAN PRODUCE FARMS INC,2018,6857.5,5,1,0.0,7.333333333333333,0.19425378600641147,False,-0.23562763347793259,-0.839149901260842
BATEMAN PRODUCE FARMS INC,2019,15818.0,11,1,0.8181818181818182,13.4,0.1774101215533856,False,-0.1817787005298139,-0.6097633394766844
BATEMAN PRODUCE FARMS INC,2020,10080.0,6,2,1.0,6.0,0.19848612394159781,False,-0.1956353757440851,-0.6356533295919263
BATEMAN PRODUCE FARMS INC,2021,15720.0,9,2,0.8888888888888888,6.4,0.18753738613369536,False,-0.15326727333933887,-0.650003860474608
BATTERIES PLUS BULBS 218,2016,9.0,1,1,1.0,7.0,0.20078689100401137,False,-0.31135525605824826,-0.6412066702804803
BEAMERS PRODUCE MARKET INC,2016,7026.5,5,1,0.2,10.333333333333334,0.19551598648180096,False,-0.24438429753677982,-0.7734604426736585
BEAMON AND JOHNSON INC,2020,2378.2799999999997,1,2,3.0,42.0,0.19072768795580874,False,-0.35926115361344263,0.06018415645363833
BEC-PLASTIC CARD SOLUTIONS INC,2020,56.37,1,2,2.0,4.0,0.20145268618810058,False,-0.2825323218250778,-0.45318924423433926
BELEW ENTERPRISES,2017,60.0,1,1,0.0,21.0,0.20031465279397503,False,-0.3091672826317387,-0.7366763942538661
BELL PERFORMANCE ENTERPRISES LLC,2018,8.5,1,1,1.0,0.0,0.1986421012651835,False,-0.30130263788651207,-0.6974001736945409
BELMONT PEANUTS OF SOUTHAMPTON,2023,175.65,1,1,6.0,0.0,0.16140134479565976,False,-0.4127447877641886,0.34196556928190197
BELTWAY SUPPLY INC,2016,486.90000000000003,5,4,1.8,28.5,0.1984109846525542,False,-0.16610565748845707,-0.283652295616183
BELTWAY SUPPLY INC,2018,1751.2,3,4,2.0,23.333333333333332,0.20247317011584448,False,-0.18983329112839128,-0.2862561600842142
BELTWAY SUPPLY INC,2020,960.51,5,5,2.5714285714285716,32.666666666666664,0.19098997582493554,False,-0.14245536300877765,-0.08553200745876316
BEST INK STORE INC,2017,1170.98,6,2,5.5,5.166666666666667,0.16016749243826833,False,-0.29525559288757874,0.29130338085517815
BEST INK STORE INC,2018,4099.7300000000005,13,4,1.7647058823529411,16.375,0.18683237512883288,False,-0.040652102325820186,-0.37581325857254544
BEST INK STORE INC,2019,7127.03,12,3,3.888888888888889,47.07142857142857,0.1691974937649332,False,-0.1920935380133124,0.30704928740609067
BEST INK STORE INC,2020,7124.93,14,3,4.896551724137931,41.94444444444444,0.15558109785919744,False,-0.18043017938166922,0.47830065298005653
BEST INK STORE INC,2021,1479.41,8,2,1.8888888888888888,8.6,0.19732258108178002,False,-0.19291378478572743,-0.42875378881203025
"BEST PROMOTIONAL PRODUCTS & APPAREL, LLC",2016,127.0,1,2,2.0,31.0,0.19989064996196537,False,-0.32130277022302856,-0.23642935449485822
"BEST PROMOTIONAL PRODUCTS & APPAREL, LLC",2017,1190.0,1,1,6.0,16.0,0.17141026252829888,False,-0.4356641530010242,0.47060724702521234
BEVELLS HARDWARE INC,2020,33843.909999999996,7,9,0.5,42.4,0.15219617029241295,False,0.10559441615204507,-0.4116586218107065
BH MEDIA GROUP INC,2019,697.8,2,1,6.0,1.0,0.1572074825599583,False,-0.40077006140657384,0.3515708947010358
BIG TRUCK TIRE AND TOWING,2019,544.5,1,1,0.0,3.0,0.19853431987181985,False,-0.2832898618611377,-0.8810783789960368
BILL HUDGINS AUTOMOTIVE INC,2020,49.849999999999994,1,1,0.0,0.0,0.19533116246191395,False,-0.2790099236843351,-0.9052586066884987
BIOETHICAL SERVICES OF VIRGINIA INC,2020,3000.0,1,1,0.0,19.0,0.19730383339340224,False,-0.30612666206421213,-0.7521531041832185
BLACK BOX NETWORK SERVICES,2017,657.23,1,1,4.0,15.0,0.1965702730559254,False,-0.38967789313257073,0.04674163632793985
BLAUCH BROTHERS INC,2020,460.0,1,1,0.0,14.0,0.20097027853008304,False,-0.2990917193841802,-0.7927910851735033
BLUE RIDGE ANALYTICAL LLC,2021,2410.0,2,1,4.0,50.0,0.18456371662769272,False,-0.42645980491526647,0.32952852543534344
BLUE RIDGE BEHAVIORAL HEALTHCARE,2020,156325.0,1,1,4.0,289.0,0.03412023005790793,False,-0.77424883741185,2.2769451831879173
BLUE RIDGE SAFETY AND HEALTH,2019,2779.55,8,2,1.9166666666666667,7.5,0.19688056750774535,False,-0.19187877297984313,-0.4315542612582387
BLUE RIDGE SAFETY AND HEALTH,2020,2476.1000000000004,3,7,0.0,3.3333333333333335,0.17295543712793554,False,0.02391764274526074,-0.849725969965019
BLUE RIDGE SPACE INNOVATORS,2018,3390.0,2,2,1.6666666666666667,107.0,0.17268737517593624,False,-0.40944783273356394,0.30649866975917933
BLUE RIDGE SPRINGS INC,2018,180.0,1,1,6.0,34.0,0.16782659840551517,False,-0.46157168023191175,0.6149058211161484
BLUE RIDGE SPRINGS INC,2019,1266.0,2,1,1.6666666666666667,558.0,-0.020285703399395394,True,-1.104049480855023,3.922317084985959
BLUE RIDGE SPRINGS INC,2020,4716.0,6,5,3.769230769230769,265.7142857142857,0.06651519283287405,False,-0.4902366423391611,2.036484889125103
BLUE RIDGE SPRINGS INC,2021,5328.4,4,6,2.909090909090909,236.0,0.0832303630346044,False,-0.40831580299471915,1.6205503403283714
BLUE WATER SALES LLC,2021,422.0,1,1,0.0,80.0,0.18378664732075173,False,-0.3938759950079265,-0.2629750299539472
"BOB BARKER COMPANY, INC.",2016,1663.03,15,10,1.3333333333333333,26.333333333333332,0.16998795640680442,False,0.2620981913352345,-0.35772246684881537
"BOB BARKER COMPANY, INC.",2017,3414.21,20,14,0.6451612903225806,34.642857142857146,0.13265997042812167,False,0.5197185412963908,-0.4094476338609173
"BOB BARKER COMPANY, INC.",2018,11001.73,18,15,2.1066666666666665,39.31818181818182,0.13421155384616407,False,0.5009020607737387,-0.06535010608623686
"BOB BARKER COMPANY, INC.",2019,18913.51,18,14,3.7241379310344827,129.70454545454547,0.07156006410890797,False,0.2886958838321199,0.9937888173586353
"BOB BARKER COMPANY, INC.",2020,170151.02730000002,29,22,2.207317073170732,25.83783783783784,0.06114574090343622,False,1.0019413475002974,-0.07552987377688031
"BOB BARKER COMPANY, INC.",2021,14392.56,17,13,3.6153846153846154,41.65714285714286,0.14408557034530983,False,0.3571220360311634,0.25778170762306407
BOBCAT COMPANY,2020,116494.63,1,2,0.0,183.0,0.08659648453497343,False,-0.4883412982650574,0.5909365909545807
BOOKEND CREATIVE LLC,2021,10800.0,3,2,4.666666666666667,12.0,0.18506664810304146,False,-0.3260846590517992,0.17040672096363207
BOONE & BECKNER,2021,11900.0,1,1,0.0,3.0,0.18924524256786796,False,-0.28263929305089824,-0.8788437840386779
BOXLEY CONCRETE PRODUCTS OF VA INC,2021,4.0,1,1,6.0,7.0,0.16561027963462333,False,-0.42280726859460854,0.39812519611440184
BOXLEY MATERIALS CO,2019,1345.0,1,1,1.0,19.0,0.20464002116209673,False,-0.32851182401071066,-0.5446122137151681
BOXWOOD SALES LLC,2017,28.889999999999997,1,1,0.0,19.0,0.19979767287882227,False,-0.3062968801521687,-0.7527377748206857
BREATHE 4 ME CPR LLC,2020,15507.0,7,5,0.08333333333333333,4.7,0.1821613798864271,False,-0.01923695118879021,-0.8214174388815045
BRICKFLATS STORAGE,2019,3400.0,1,1,2.0,7.0,0.20227086305522507,False,-0.3334513272367076,-0.4326728014182744
BRIDGESTONE AMERICAS INC,2023,577.76,1,1,0.0,0.0,0.19538623258454202,False,-0.2789796791525564,-0.9051547217848009
BRIGHT IDEAS LLC,2016,81.5,3,3,3.3333333333333335,20.0,0.19527128426127888,False,-0.261664724014583,-0.04041249209798182
BRIGHT IDEAS LLC,2018,212.2,1,1,1.0,26.0,0.20378628125215253,False,-0.3386293701585504,-0.48864172703002096
BRIGHT IDEAS LLC,2020,35.0,1,1,1.0,79.0,0.18848825945510805,False,-0.41475241946795544,-0.0632122450719799
BRITTS TREE SERVICE INC,2020,2000.0,1,1,0.0,30.0,0.19669439141900774,False,-0.32198096956706834,-0.6640459672611704
BROAD SERVICES LLC,2017,19.99,1,1,0.0,17.0,0.19979767287882227,False,-0.3034252052378071,-0.7687947847870029
BROAD SERVICES LLC,2021,383.72,3,3,2.7142857142857144,8.0,0.1964896051299826,False,-0.23061551554223314,-0.26536387640154124
BROWN MOTOR PARTS INC,2018,461.78000000000003,2,2,0.0,18.0,0.1966239139257434,False,-0.244652794427329,-0.7549808509001863
BROWN MOTOR PARTS INC,2019,274.89,2,2,1.0,34.0,0.19960200729876587,False,-0.28993132521214854,-0.4187089894117482
BROWN MOTOR PARTS INC,2020,89.0,2,1,0.0,17.8,0.1974742683134718,False,-0.29118922127774644,-0.7608841564958438
BRUNER DETENTION & SECURITY LLC,2016,3200.0,3,2,0.0,32.0,0.19318684897402438,False,-0.25122030826764297,-0.6405802548280449
BRUNER DETENTION & SECURITY LLC,2017,34932.0,3,4,0.25,67.0,0.15857268392975615,False,-0.21163359151617733,-0.29295335324788424
"BUFORD SATELLITE SYSTEMS,LP",2020,33752.880000000005,2,2,4.5,169.0,0.10741652037539312,False,-0.5599020177422263,1.3991419345797989
BUGGY TOP LLC,2021,4300.0,1,1,10.0,101.0,0.09013040600667255,False,-0.6467152128301036,1.9850340189695734
BUSINESS SERVICES,2020,1478.84,4,3,0.75,20.666666666666668,0.1962770119907718,False,-0.19157776780442,-0.5702994579541597
BUSINESS SERVICES,2021,1858.8999999999999,3,2,1.6666666666666667,60.666666666666664,0.18998635734923985,False,-0.3296156988936811,-0.06427450714753957
C & H DISTRIBUTORS LLC,2016,20.28,1,1,1.0,1.0,0.19934700584432397,False,-0.30273805540010784,-0.6893702262754667
C & H DISTRIBUTORS LLC,2017,985.79,4,4,1.0,43.666666666666664,0.1928284191673535,False,-0.18340643836639875,-0.3295699446352429
C AND D SALES INC,2016,3699.48,5,8,3.4615384615384617,141.0,0.1133372898823864,False,-0.17730911304491773,0.9823641772967373
C AND D SALES INC,2017,2160.48,9,5,0.2857142857142857,18.5,0.183310430248949,False,-0.0175689956746008,-0.6682444291939337
C AND D SALES INC,2018,3704.84,2,2,10.473684210526315,16.0,0.11315574280403462,False,-0.47505684796445363,1.4067308896876851
C AND D SALES INC,2019,1496.63,4,3,1.25,30.625,0.19842717026635476,False,-0.21702300804552233,-0.3864208637783042
C AND D SALES INC,2020,4007.06,3,2,1.5416666666666667,32.125,0.20307728810439868,False,-0.28571786469069055,-0.31895702147710325
C AND D SALES INC,2021,5506.47,6,6,2.7222222222222223,21.22222222222222,0.193488740110614,False,-0.06893769029710045,-0.13946486116085755
C&L MACHINE & WELDING INC,2020,148984.03999999998,12,3,1.3157894736842106,71.0,0.12159203408484476,False,-0.16097476270319958,-0.007806993814200392
C&L MACHINE & WELDING INC,2021,63687.95,9,3,1.6666666666666667,191.5,0.09637857978839254,False,-0.3868744883853943,1.0112481271955434
C-TECH ASSOCIATES INC,2020,49910.0,2,2,75.0,30.25,-0.0597762819771408,True,-1.9311878758564733,14.943081043261413
C. E. THURSTON & SONS INC,2020,833.8,1,1,0.0,1.0,0.194304108677822,False,-0.280401102747999,-0.897076707599465
C. E. THURSTON & SONS INC,2021,833.8,1,1,0.0,6.0,0.19887983268118198,False,-0.28758156476033747,-0.8569385611555843
CALSAK PLASTICS,2020,37353.78,2,2,0.0,33.0,0.17077014787369416,False,-0.26408059809920437,-0.6273066099599062
CAMCOR INC,2017,45.489999999999995,1,2,5.0,14.0,0.18665697448063368,False,-0.3637649048252476,0.2506846178225465
CAMCOR INC,2018,189.95,1,1,3.0,3.0,0.19584082807269548,False,-0.35018121006062014,-0.2575484390153232
CANON SOLUTIONS AMERICA INC,2019,2395.21,4,3,5.0,86.0,0.14434145680806826,False,-0.38008393877809576,0.8377855731225212
CANON SOLUTIONS AMERICA INC,2020,154631.04,3,2,5.333333333333333,124.0,0.08141083336370458,False,-0.4935470032700428,1.236382742492648
CAPITAL JANITORIAL SUPPLY & SERVICE LLC,2017,5.9,1,1,0.0,21.0,0.19881570587336245,False,-0.30917038207893466,-0.7366870403361341
CAPITAL JANITORIAL SUPPLY & SERVICE LLC,2019,910.32,1,1,6.0,18.0,0.17141026252829888,False,-0.43855236097401473,0.48660746870278904
CAPITAL LIGHTING & SUPPLY LLC,2019,451.71,1,1,4.0,8.0,0.1924501941578282,False,-0.3796370207771769,-0.009492211998996034
CAPITAL OFFICE SYSTEMS INC,2018,5742.3099999999995,10,8,3.6842105263157894,14.0,0.17142013358332708,False,0.06713274192728783,0.016918058346607305
CAPITAL OFFICE SYSTEMS INC,2019,6377.45,9,8,2.411764705882353,67.33333333333333,0.1618451561073223,False,0.005559887364304255,0.1792093802720818
CAPITAL OFFICE SYSTEMS INC,2020,132572.91,29,14,6.861538461538461,71.42857142857143,-0.00185502880371613,True,0.45615344223541404,1.2167224743904708
CAPITAL OFFICE SYSTEMS INC,2021,5193.6,10,7,6.076923076923077,18.285714285714285,0.12783934286789556,False,-0.03919005310359676,0.5443547347465836
CAPITAL OUTDOOR INC,2021,4400.0,2,1,2.0,71.0,0.1829718370016044,False,-0.4119230456940304,0.0827672030276156
CARE SUPPLIES LLC,2016,44.1,1,1,7.0,26.0,0.16376787949712857,False,-0.4723810720855556,0.7585246137540851
CARE SUPPLIES LLC,2018,454.7,1,1,0.0,18.0,0.19989945368413553,False,-0.30483639263675233,-0.7606816109802474
CARLTON GROUP INC,2021,440.0,1,1,14.0,125.0,0.025752813673768804,False,-0.7705639549063595,3.0084038110747944
CAROUSEL INDUSTRIES,2016,6899.0,2,2,8.0,56.5,0.12643639552055447,False,-0.47789631839351654,1.2182821872074505
CAROUSEL INDUSTRIES,2017,606.0,1,1,1.0,7.0,0.20247355307099224,False,-0.3113210532860487,-0.6410891894835498
CAROUSEL INDUSTRIES,2018,14009.550000000001,3,3,5.384615384615385,47.833333333333336,0.1601353710385689,False,-0.3465617946417382,0.6121569888710712
CAROUSEL INDUSTRIES,2019,174022.69,6,5,10.117647058823529,50.0,0.048629558419354846,False,-0.3122596237970562,1.6577511506536873
CAROUSEL INDUSTRIES,2020,903298.8,60,9,3.482142857142857,38.3,-0.0249842805121816,True,0.8040093310826619,0.4245838766726651
CAROUSEL INDUSTRIES,2021,74993.65,12,6,2.3404255319148937,69.0,0.14531652747006563,False,-0.04477419330146362,0.18723837926304446
CARRERAS TECHNOLOGIES INC,2016,3067.0,4,5,0.6,4.0,0.18564802012444587,False,-0.07060377852531242,-0.7265118942121597
CARRERAS TECHNOLOGIES INC,2017,75.0,2,2,1.5,21.0,0.204793069026174,False,-0.2824187485012903,-0.4191742205382428
CARRERAS TECHNOLOGIES INC,2018,1464.0,9,9,2.0,31.833333333333332,0.1826942668008979,False,0.11224033662162518,-0.1881060489426829
CARRERAS TECHNOLOGIES INC,2019,1091.5,8,6,0.6923076923076923,86.0,0.14941469120705914,False,-0.09020819911207455,-0.03932315744257685
CARRERAS TECHNOLOGIES INC,2020,6110.1,14,14,2.0303030303030303,48.89473684210526,0.14531910075333837,False,0.3882452626705889,-0.015433321283211076
CARRERAS TECHNOLOGIES INC,2021,340.34999999999997,7,5,2.125,17.625,0.19626397032529558,False,-0.08417681400052268,-0.2962506561896088
CARTER MACHINERY COMPANY INC,2017,12762.68,2,2,1.5,3.0,0.1964019931823583,False,-0.255842194421391,-0.5611747993985287
CARTER MACHINERY COMPANY INC,2018,14405.92,3,3,3.6666666666666665,8.0,0.18302546374834228,False,-0.25104106882629584,-0.06463635224010028
CARTER MACHINERY COMPANY INC,2020,534462.49,44,4,2.3636363636363638,37.666666666666664,0.03204349373315574,False,0.36061381375949497,0.06969682991896577
CARTER MACHINERY COMPANY INC,2021,314391.4,23,5,0.625,1.0,0.06854300158323912,False,0.20522053009595287,-0.6561101170592064
CASAS,2019,1229.0,1,1,1.0,7.0,0.20247355307099224,False,-0.3112853609458805,-0.6409665922700029
CATER NATION,2017,556.83334,4,3,2.0,31.0,0.1985943857419829,False,-0.23433314357019622,-0.22769551337174665
CATER NATION,2018,7302.60004,23,4,2.142857142857143,24.294117647058822,0.16570323239739165,False,0.07353872896536692,-0.2182567876280993
CATER NATION,2019,4316.22996,13,4,1.5294117647058822,28.3,0.1909077071398501,False,-0.05252031359995462,-0.3289509564957479
CATER NATION,2020,14905.700209999999,45,13,2.7011494252873565,14.666666666666666,0.1255284555881192,False,0.790956188475176,-0.1075273324600149
CATER NATION,2021,3121.63,12,4,1.380952380952381,14.125,0.18665630191624277,False,-0.04230383702217843,-0.47531236892570783
CDWG,2016,682.0,1,1,2.0,1.0,0.19959826711790635,False,-0.3249904899656846,-0.4813734394726348
CDWG,2018,25.67,1,1,1.0,19.0,0.2044907222481272,False,-0.3285874098456288,-0.5448718384049741
CDWG,2019,39216.41,5,5,1.3333333333333333,29.0,0.1797483646096893,False,-0.1074003989354214,-0.3647970617227542
CDWG,2020,4421.46,3,3,3.0,75.0,0.17583407050076005,False,-0.3329710501012982,0.3326723022297056
CEDAR VIEW FARMS,2020,6560.0,10,1,0.7,15.6,0.18023211310378073,False,-0.19621509529352738,-0.6199653868265783
CEIA USA LTD,2018,7740.0,1,1,7.0,68.0,0.1390662456647066,False,-0.5322560465996334,1.0971994835227121
CELLEBRITE USA INC,2020,6040.75,2,1,4.0,0.0,0.18869451836590412,False,-0.3544471752187417,-0.07113846094072587
CELLEBRITE USA INC,2021,5330.0,2,3,10.333333333333334,36.333333333333336,0.1066131582343714,False,-0.45423352844895937,1.545329326100109
CENGAGE LEARNING,2019,27.16,1,1,2.0,4.0,0.2025406763261891,False,-0.32933628366110657,-0.4574194144623564
CENTER FOR CHILD & FAMILY SERVICES INC,2020,104000.0,2,1,6.0,39.0,0.12157150121282562,False,-0.44942327853900566,0.6769491573908858
CENTER FOR PSYCHOLOGICAL ASSESSMENT AND,2017,9300.0,1,1,4.0,34.0,0.18516205321405826,False,-0.41646849518903234,0.2009673625086336
CHAD HYMAS COMMUNICATIONS,2020,4999.0,1,1,13.0,149.0,0.02166264351245817,False,-0.7824786373352209,2.9940974879164104
CHAPTERS BOOKSHOP,2018,5.99,1,1,2.0,18.0,0.2027304240533469,False,-0.34944279014772744,-0.3450367703633276
CHARLES BERRIER & SON LLC,2016,16196.0,4,1,1.0,3.0,0.19585152319622684,False,-0.2645408031311391,-0.6657069903919808
CHARLES BERRIER & SON LLC,2018,3024.0,1,1,0.0,11.0,0.19788767052598516,False,-0.29463654785865334,-0.8163694156473199
CHECKERED PIG,2019,4.99,1,1,7.0,13.0,0.16147034166413649,False,-0.45371411150744634,0.6541577367286917
CHECKERED PIG BBQ & RIBS,2019,2.99,1,1,2.0,6.0,0.20062069243261138,False,-0.332209853191342,-0.4413689121844051
CHESAPEAKE FARMS INC,2019,36251.25,3,1,0.3333333333333333,7.0,0.18066686982732472,False,-0.26765685997562044,-0.7697025538476499
CHESAPEAKE FARMS INC,2020,552349.9,97,3,0.3381294964028777,7.985074626865671,-0.037674148923506845,True,1.11179899440599,-0.5121435267968606
CHESAPEAKE FARMS INC,2021,600185.75,97,3,0.45714285714285713,6.616666666666666,-0.03813949447722775,True,1.1138518730889377,-0.4889763096123264
CHESAPEAKE FARMS INC,2022,251048.0,40,3,0.16176470588235295,0.0,0.0821435294011118,False,0.3472240806913047,-0.7562687093542877
CHESAPEAKE FARMS INC,2023,215020.0,34,2,0.5581395348837209,0.0,0.10325767180438766,False,0.2092369523290203,-0.6940395027278247
CHESAPEAKE PACKAGING PRODUCTS INC,2020,3045.0,1,1,1.0,13.0,0.20249812464599215,False,-0.3197978747671952,-0.5924434545151924
CHESAPEAKE SYSTEMS INC.,2020,1953.0,3,1,2.3333333333333335,114.0,0.16865394683093976,False,-0.4678644211095731,0.4982375303250571
"CHESTERFIELD TRADING CO., INC.",2016,385.1,5,3,0.0,34.0,0.1870878194619039,False,-0.18068966490809088,-0.6179046155131706
"CHESTERFIELD TRADING CO., INC.",2017,3.0,1,1,0.0,2.0,0.19560403317587133,False,-0.28188479257616766,-0.8892125675001192
"CHESTERFIELD TRADING CO., INC.",2018,702.3,2,2,0.0,6.0,0.1975734137406997,False,-0.2274059059481863,-0.8512650715760902
"CHESTERFIELD TRADING CO., INC.",2019,320.09999999999997,1,2,0.0,3.0,0.1957698242702553,False,-0.23650042961482004,-0.8768981154764106
CIOX HEALTH LLC,2020,6.45,1,2,7.0,225.0,0.0729194408468728,False,-0.7113633288219245,2.360239855386444
CLAYS GARDEN CENTER INC,2019,50.0,1,1,1.0,84.0,0.1841381160688258,False,-0.4219320221141585,-0.02307114684928177
CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2016,1097.5,1,1,0.0,1.0,0.194304108677822,False,-0.28038599509133394,-0.897024815327856
CLEANWORLD SERVICES INC,2019,2965.92,1,1,2.0,35.0,0.19671104053577698,False,-0.3736867834159486,-0.20798460187581094
CLINTWOOD FARM & GARDEN SUPPLY,2018,1198.0,1,1,7.0,56.0,0.15386058307206202,False,-0.5153977359873236,0.9995805629225256
CLINTWOOD LUMBER AND SUPPLY INC.,2020,3696.8199999999997,6,5,1.8571428571428572,1.0,0.1896998569096468,False,-0.0675197580745945,-0.48620297957502
CMC SUPPLY INC,2018,1590.5,1,1,0.0,8.0,0.19763652652272634,False,-0.2904103974082823,-0.8407343951759596
CMI INC,2017,95.0,1,1,12.0,4.0,0.09563800741384726,False,-0.5522358491964934,1.621259636091618
CMI INC,2018,341.0,2,1,1.5,14.0,0.2054560485357798,False,-0.3191531506215842,-0.4795397028127151
CMI INC,2019,1029.0,2,1,3.5,41.5,0.1933687255029517,False,-0.40318696586175,0.15708863101218012
CMI INC,2020,2781.0,4,2,4.5,33.5,0.18188952675171077,False,-0.34032410108005107,0.3082532460822535
"COBB TECHNOLOGIES, INC",2018,19650.96,2,1,5.5,1109.0,-0.09412283752327821,True,-1.9797294238081797,9.145980564046893
"COBB TECHNOLOGIES, INC",2020,2899.96,2,2,10.0,43.0,0.10686969481686415,False,-0.5033188706960076,1.5248553798333193
"COBB TECHNOLOGIES, INC",2021,21802.559999999998,4,3,3.4285714285714284,126.4,0.13971398593010292,False,-0.4019625185398493,0.8392734094540091
"COBB TECHNOLOGIES, INC",2022,21237.97,6,5,6.0,0.0,0.13069816760965103,False,-0.15742443021508445,0.3703827353548113
COCA COLA BOTTLING CO CONSOLIDATED,2019,300.0,1,1,5.0,23.0,0.18921851952782548,False,-0.42347744365948514,0.3187589431059185
COFFEE'S CUSTOM EMBROIDERY,2018,64.0,1,1,0.0,48.0,0.19343053957769035,False,-0.34794154833406427,-0.5199296163158919
COGGIN ELECTRICAL SPECIALISTS INC,2019,988.0,1,1,0.0,46.0,0.1940607980648278,False,-0.3450164265751716,-0.5358030453182955
COLE MEDICAL INC,2017,821.46,6,7,0.5,32.5,0.1783645862756209,False,0.010934358301039112,-0.5075542719679101
COLEMAN ONE INC,2017,3797.17,1,1,0.0,173.0,0.13704362700807876,False,-0.5272392213174159,0.48425867758963187
